State,Industry,Month,index,Series ID,Turnover
Queensland,Newspaper and book retailing,2007-04,28467,A3349348C,75.6
Queensland,Newspaper and book retailing,2007-05,28468,A3349348C,81.7
Queensland,Newspaper and book retailing,2007-06,28469,A3349348C,79.3
Queensland,Newspaper and book retailing,2007-07,28470,A3349348C,82.5
Queensland,Newspaper and book retailing,2007-08,28471,A3349348C,78.6
Queensland,Newspaper and book retailing,2007-09,28472,A3349348C,71.8
Queensland,Newspaper and book retailing,2007-10,28473,A3349348C,91.3
Queensland,Newspaper and book retailing,2007-11,28474,A3349348C,97.6
Queensland,Newspaper and book retailing,2007-12,28475,A3349348C,112.8
Queensland,Newspaper and book retailing,2008-01,28476,A3349348C,102.8
Queensland,Newspaper and book retailing,2008-02,28477,A3349348C,99.8
Queensland,Newspaper and book retailing,2008-03,28478,A3349348C,95.9
Queensland,Newspaper and book retailing,2008-04,28479,A3349348C,93.2
Queensland,Newspaper and book retailing,2008-05,28480,A3349348C,102.6
Queensland,Newspaper and book retailing,2008-06,28481,A3349348C,95.7
Queensland,Newspaper and book retailing,2008-07,28482,A3349348C,112.0
Queensland,Newspaper and book retailing,2008-08,28483,A3349348C,111.6
Queensland,Newspaper and book retailing,2008-09,28484,A3349348C,108.3
Queensland,Newspaper and book retailing,2008-10,28485,A3349348C,111.2
Queensland,Newspaper and book retailing,2008-11,28486,A3349348C,112.4
Queensland,Newspaper and book retailing,2008-12,28487,A3349348C,145.3
Queensland,Newspaper and book retailing,2009-01,28488,A3349348C,105.0
Queensland,Newspaper and book retailing,2009-02,28489,A3349348C,96.3
Queensland,Newspaper and book retailing,2009-03,28490,A3349348C,97.2
Queensland,Newspaper and book retailing,2009-04,28491,A3349348C,84.8
Queensland,Newspaper and book retailing,2009-05,28492,A3349348C,90.9
Queensland,Newspaper and book retailing,2009-06,28493,A3349348C,89.3
Queensland,Newspaper and book retailing,2009-07,28494,A3349348C,83.3
Queensland,Newspaper and book retailing,2009-08,28495,A3349348C,82.5
Queensland,Newspaper and book retailing,2009-09,28496,A3349348C,82.1
Queensland,Newspaper and book retailing,2009-10,28497,A3349348C,92.0
Queensland,Newspaper and book retailing,2009-11,28498,A3349348C,87.4
Queensland,Newspaper and book retailing,2009-12,28499,A3349348C,119.5
Queensland,Newspaper and book retailing,2010-01,28500,A3349348C,113.4
Queensland,Newspaper and book retailing,2010-02,28501,A3349348C,90.4
Queensland,Newspaper and book retailing,2010-03,28502,A3349348C,92.0
Queensland,Newspaper and book retailing,2010-04,28503,A3349348C,81.1
Queensland,Newspaper and book retailing,2010-05,28504,A3349348C,84.2
Queensland,Newspaper and book retailing,2010-06,28505,A3349348C,79.2
Queensland,Newspaper and book retailing,2010-07,28506,A3349348C,78.7
Queensland,Newspaper and book retailing,2010-08,28507,A3349348C,82.4
Queensland,Newspaper and book retailing,2010-09,28508,A3349348C,75.9
Queensland,Newspaper and book retailing,2010-10,28509,A3349348C,79.2
Queensland,Newspaper and book retailing,2010-11,28510,A3349348C,82.2
Queensland,Newspaper and book retailing,2010-12,28511,A3349348C,108.3
Queensland,Newspaper and book retailing,2011-01,28512,A3349348C,83.2
Queensland,Newspaper and book retailing,2011-02,28513,A3349348C,73.1
Queensland,Newspaper and book retailing,2011-03,28514,A3349348C,77.7
Queensland,Newspaper and book retailing,2011-04,28515,A3349348C,71.5
Queensland,Newspaper and book retailing,2011-05,28516,A3349348C,74.8
Queensland,Newspaper and book retailing,2011-06,28517,A3349348C,66.0
Queensland,Newspaper and book retailing,2011-07,28518,A3349348C,77.5
Queensland,Newspaper and book retailing,2011-08,28519,A3349348C,80.4
Queensland,Newspaper and book retailing,2011-09,28520,A3349348C,72.4
Queensland,Newspaper and book retailing,2011-10,28521,A3349348C,68.5
Queensland,Newspaper and book retailing,2011-11,28522,A3349348C,70.2
Queensland,Newspaper and book retailing,2011-12,28523,A3349348C,91.2
Queensland,Newspaper and book retailing,2012-01,28524,A3349348C,94.7
Queensland,Newspaper and book retailing,2012-02,28525,A3349348C,85.7
Queensland,Newspaper and book retailing,2012-03,28526,A3349348C,89.3
Queensland,Newspaper and book retailing,2012-04,28527,A3349348C,79.8
Queensland,Newspaper and book retailing,2012-05,28528,A3349348C,89.2
Queensland,Newspaper and book retailing,2012-06,28529,A3349348C,81.7
Queensland,Newspaper and book retailing,2012-07,28530,A3349348C,81.6
Queensland,Newspaper and book retailing,2012-08,28531,A3349348C,84.0
Queensland,Newspaper and book retailing,2012-09,28532,A3349348C,81.4
Queensland,Newspaper and book retailing,2012-10,28533,A3349348C,81.6
Queensland,Newspaper and book retailing,2012-11,28534,A3349348C,83.6
Queensland,Newspaper and book retailing,2012-12,28535,A3349348C,97.8
Queensland,Newspaper and book retailing,2013-01,28536,A3349348C,84.0
Queensland,Newspaper and book retailing,2013-02,28537,A3349348C,74.5
Queensland,Newspaper and book retailing,2013-03,28538,A3349348C,72.4
Queensland,Newspaper and book retailing,2013-04,28539,A3349348C,72.9
Queensland,Newspaper and book retailing,2013-05,28540,A3349348C,70.6
Queensland,Newspaper and book retailing,2013-06,28541,A3349348C,71.1
Queensland,Newspaper and book retailing,2013-07,28542,A3349348C,73.5
Queensland,Newspaper and book retailing,2013-08,28543,A3349348C,74.2
Queensland,Newspaper and book retailing,2013-09,28544,A3349348C,68.0
Queensland,Newspaper and book retailing,2013-10,28545,A3349348C,68.4
Queensland,Newspaper and book retailing,2013-11,28546,A3349348C,70.9
Queensland,Newspaper and book retailing,2013-12,28547,A3349348C,91.9
Queensland,Newspaper and book retailing,2014-01,28548,A3349348C,75.1
Queensland,Newspaper and book retailing,2014-02,28549,A3349348C,65.5
Queensland,Newspaper and book retailing,2014-03,28550,A3349348C,70.9
Queensland,Newspaper and book retailing,2014-04,28551,A3349348C,58.2
Queensland,Newspaper and book retailing,2014-05,28552,A3349348C,64.5
Queensland,Newspaper and book retailing,2014-06,28553,A3349348C,59.7
Queensland,Newspaper and book retailing,2014-07,28554,A3349348C,68.9
Queensland,Newspaper and book retailing,2014-08,28555,A3349348C,79.5
Queensland,Newspaper and book retailing,2014-09,28556,A3349348C,67.3
Queensland,Newspaper and book retailing,2014-10,28557,A3349348C,73.4
Queensland,Newspaper and book retailing,2014-11,28558,A3349348C,70.4
Queensland,Newspaper and book retailing,2014-12,28559,A3349348C,85.8
Queensland,Newspaper and book retailing,2015-01,28560,A3349348C,72.3
Queensland,Newspaper and book retailing,2015-02,28561,A3349348C,65.0
Queensland,Newspaper and book retailing,2015-03,28562,A3349348C,69.6
Queensland,Newspaper and book retailing,2015-04,28563,A3349348C,63.2
Queensland,Newspaper and book retailing,2015-05,28564,A3349348C,67.2
Queensland,Newspaper and book retailing,2015-06,28565,A3349348C,61.7
Queensland,Newspaper and book retailing,2015-07,28566,A3349348C,63.0
Queensland,Newspaper and book retailing,2015-08,28567,A3349348C,63.1
Queensland,Newspaper and book retailing,2015-09,28568,A3349348C,61.0
Queensland,Newspaper and book retailing,2015-10,28569,A3349348C,61.2
Queensland,Newspaper and book retailing,2015-11,28570,A3349348C,60.9
Queensland,Newspaper and book retailing,2015-12,28571,A3349348C,76.7
Queensland,Newspaper and book retailing,2016-01,28572,A3349348C,63.5
Queensland,Newspaper and book retailing,2016-02,28573,A3349348C,52.2
Queensland,Newspaper and book retailing,2016-03,28574,A3349348C,53.9
Queensland,Newspaper and book retailing,2016-04,28575,A3349348C,47.7
Queensland,Newspaper and book retailing,2016-05,28576,A3349348C,45.8
Queensland,Newspaper and book retailing,2016-06,28577,A3349348C,49.2
Queensland,Newspaper and book retailing,2016-07,28578,A3349348C,53.6
Queensland,Newspaper and book retailing,2016-08,28579,A3349348C,56.6
Queensland,Newspaper and book retailing,2016-09,28580,A3349348C,52.5
Queensland,Newspaper and book retailing,2016-10,28581,A3349348C,53.7
Queensland,Newspaper and book retailing,2016-11,28582,A3349348C,55.8
Queensland,Newspaper and book retailing,2016-12,28583,A3349348C,70.7
Queensland,Newspaper and book retailing,2017-01,28584,A3349348C,60.2
Queensland,Newspaper and book retailing,2017-02,28585,A3349348C,51.4
Queensland,Newspaper and book retailing,2017-03,28586,A3349348C,56.7
Queensland,Newspaper and book retailing,2017-04,28587,A3349348C,52.1
Queensland,Newspaper and book retailing,2017-05,28588,A3349348C,50.8
Queensland,Newspaper and book retailing,2017-06,28589,A3349348C,50.2
Queensland,Newspaper and book retailing,2017-07,28590,A3349348C,53.2
Queensland,Newspaper and book retailing,2017-08,28591,A3349348C,56.0
Queensland,Newspaper and book retailing,2017-09,28592,A3349348C,53.1
Queensland,Newspaper and book retailing,2017-10,28593,A3349348C,49.1
Queensland,Newspaper and book retailing,2017-11,28594,A3349348C,50.7
Queensland,Newspaper and book retailing,2017-12,28595,A3349348C,65.5
Queensland,Newspaper and book retailing,2018-01,28596,A3349348C,51.9
Queensland,Newspaper and book retailing,2018-02,28597,A3349348C,45.2
Queensland,Newspaper and book retailing,2018-03,28598,A3349348C,44.2
Queensland,Newspaper and book retailing,2018-04,28599,A3349348C,43.9
Queensland,Newspaper and book retailing,2018-05,28600,A3349348C,45.1
Queensland,Newspaper and book retailing,2018-06,28601,A3349348C,41.3
Queensland,Newspaper and book retailing,2018-07,28602,A3349348C,46.5
Queensland,Newspaper and book retailing,2018-08,28603,A3349348C,55.8
Queensland,Newspaper and book retailing,2018-09,28604,A3349348C,49.1
Queensland,Newspaper and book retailing,2018-10,28605,A3349348C,50.2
Queensland,Newspaper and book retailing,2018-11,28606,A3349348C,56.0
Queensland,Newspaper and book retailing,2018-12,28607,A3349348C,68.6
South Australia,Newspaper and book retailing,1982-04,36686,A3349575C,8.1
South Australia,Newspaper and book retailing,1982-05,36687,A3349575C,7.5
South Australia,Newspaper and book retailing,1982-06,36688,A3349575C,6.7
South Australia,Newspaper and book retailing,1982-07,36689,A3349575C,7.8
South Australia,Newspaper and book retailing,1982-08,36690,A3349575C,7.9
South Australia,Newspaper and book retailing,1982-09,36691,A3349575C,7.8
South Australia,Newspaper and book retailing,1982-10,36692,A3349575C,7.6
South Australia,Newspaper and book retailing,1982-11,36693,A3349575C,8.8
South Australia,Newspaper and book retailing,1982-12,36694,A3349575C,12.9
South Australia,Newspaper and book retailing,1983-01,36695,A3349575C,8.0
South Australia,Newspaper and book retailing,1983-02,36696,A3349575C,8.9
South Australia,Newspaper and book retailing,1983-03,36697,A3349575C,9.8
South Australia,Newspaper and book retailing,1983-04,36698,A3349575C,10.5
South Australia,Newspaper and book retailing,1983-05,36699,A3349575C,11.4
South Australia,Newspaper and book retailing,1983-06,36700,A3349575C,11.3
South Australia,Newspaper and book retailing,1983-07,36701,A3349575C,8.3
South Australia,Newspaper and book retailing,1983-08,36702,A3349575C,9.0
South Australia,Newspaper and book retailing,1983-09,36703,A3349575C,9.1
South Australia,Newspaper and book retailing,1983-10,36704,A3349575C,8.4
South Australia,Newspaper and book retailing,1983-11,36705,A3349575C,9.2
South Australia,Newspaper and book retailing,1983-12,36706,A3349575C,12.9
South Australia,Newspaper and book retailing,1984-01,36707,A3349575C,8.7
South Australia,Newspaper and book retailing,1984-02,36708,A3349575C,9.3
South Australia,Newspaper and book retailing,1984-03,36709,A3349575C,10.4
South Australia,Newspaper and book retailing,1984-04,36710,A3349575C,8.4
South Australia,Newspaper and book retailing,1984-05,36711,A3349575C,9.2
South Australia,Newspaper and book retailing,1984-06,36712,A3349575C,9.2
South Australia,Newspaper and book retailing,1984-07,36713,A3349575C,9.2
South Australia,Newspaper and book retailing,1984-08,36714,A3349575C,9.2
South Australia,Newspaper and book retailing,1984-09,36715,A3349575C,8.9
South Australia,Newspaper and book retailing,1984-10,36716,A3349575C,8.6
South Australia,Newspaper and book retailing,1984-11,36717,A3349575C,8.9
South Australia,Newspaper and book retailing,1984-12,36718,A3349575C,8.9
South Australia,Newspaper and book retailing,1985-01,36719,A3349575C,9.3
South Australia,Newspaper and book retailing,1985-02,36720,A3349575C,9.2
South Australia,Newspaper and book retailing,1985-03,36721,A3349575C,9.9
South Australia,Newspaper and book retailing,1985-04,36722,A3349575C,9.0
South Australia,Newspaper and book retailing,1985-05,36723,A3349575C,10.8
South Australia,Newspaper and book retailing,1985-06,36724,A3349575C,10.5
South Australia,Newspaper and book retailing,1985-07,36725,A3349575C,10.7
South Australia,Newspaper and book retailing,1985-08,36726,A3349575C,10.9
South Australia,Newspaper and book retailing,1985-09,36727,A3349575C,9.9
South Australia,Newspaper and book retailing,1985-10,36728,A3349575C,11.6
South Australia,Newspaper and book retailing,1985-11,36729,A3349575C,11.9
South Australia,Newspaper and book retailing,1985-12,36730,A3349575C,13.3
South Australia,Newspaper and book retailing,1986-01,36731,A3349575C,10.8
South Australia,Newspaper and book retailing,1986-02,36732,A3349575C,11.5
South Australia,Newspaper and book retailing,1986-03,36733,A3349575C,11.0
South Australia,Newspaper and book retailing,1986-04,36734,A3349575C,9.6
South Australia,Newspaper and book retailing,1986-05,36735,A3349575C,10.8
South Australia,Newspaper and book retailing,1986-06,36736,A3349575C,10.3
South Australia,Newspaper and book retailing,1986-07,36737,A3349575C,11.6
South Australia,Newspaper and book retailing,1986-08,36738,A3349575C,11.6
South Australia,Newspaper and book retailing,1986-09,36739,A3349575C,11.1
South Australia,Newspaper and book retailing,1986-10,36740,A3349575C,10.3
South Australia,Newspaper and book retailing,1986-11,36741,A3349575C,10.3
South Australia,Newspaper and book retailing,1986-12,36742,A3349575C,11.6
South Australia,Newspaper and book retailing,1987-01,36743,A3349575C,8.7
South Australia,Newspaper and book retailing,1987-02,36744,A3349575C,9.7
South Australia,Newspaper and book retailing,1987-03,36745,A3349575C,10.6
South Australia,Newspaper and book retailing,1987-04,36746,A3349575C,10.8
South Australia,Newspaper and book retailing,1987-05,36747,A3349575C,10.9
South Australia,Newspaper and book retailing,1987-06,36748,A3349575C,10.6
South Australia,Newspaper and book retailing,1987-07,36749,A3349575C,10.6
South Australia,Newspaper and book retailing,1987-08,36750,A3349575C,10.9
South Australia,Newspaper and book retailing,1987-09,36751,A3349575C,10.9
South Australia,Newspaper and book retailing,1987-10,36752,A3349575C,10.0
South Australia,Newspaper and book retailing,1987-11,36753,A3349575C,10.5
South Australia,Newspaper and book retailing,1987-12,36754,A3349575C,12.9
South Australia,Newspaper and book retailing,1988-01,36755,A3349575C,8.7
South Australia,Newspaper and book retailing,1988-02,36756,A3349575C,10.8
South Australia,Newspaper and book retailing,1988-03,36757,A3349575C,12.1
South Australia,Newspaper and book retailing,1988-04,36758,A3349575C,9.4
South Australia,Newspaper and book retailing,1988-05,36759,A3349575C,10.5
South Australia,Newspaper and book retailing,1988-06,36760,A3349575C,10.3
South Australia,Newspaper and book retailing,1988-07,36761,A3349575C,10.8
South Australia,Newspaper and book retailing,1988-08,36762,A3349575C,10.9
South Australia,Newspaper and book retailing,1988-09,36763,A3349575C,11.0
South Australia,Newspaper and book retailing,1988-10,36764,A3349575C,11.7
South Australia,Newspaper and book retailing,1988-11,36765,A3349575C,12.4
South Australia,Newspaper and book retailing,1988-12,36766,A3349575C,15.8
South Australia,Newspaper and book retailing,1989-01,36767,A3349575C,11.1
South Australia,Newspaper and book retailing,1989-02,36768,A3349575C,11.3
South Australia,Newspaper and book retailing,1989-03,36769,A3349575C,12.2
South Australia,Newspaper and book retailing,1989-04,36770,A3349575C,10.7
South Australia,Newspaper and book retailing,1989-05,36771,A3349575C,11.6
South Australia,Newspaper and book retailing,1989-06,36772,A3349575C,11.1
South Australia,Newspaper and book retailing,1989-07,36773,A3349575C,11.3
South Australia,Newspaper and book retailing,1989-08,36774,A3349575C,12.0
South Australia,Newspaper and book retailing,1989-09,36775,A3349575C,11.4
South Australia,Newspaper and book retailing,1989-10,36776,A3349575C,11.0
South Australia,Newspaper and book retailing,1989-11,36777,A3349575C,11.9
South Australia,Newspaper and book retailing,1989-12,36778,A3349575C,17.4
South Australia,Newspaper and book retailing,1990-01,36779,A3349575C,12.9
South Australia,Newspaper and book retailing,1990-02,36780,A3349575C,12.2
South Australia,Newspaper and book retailing,1990-03,36781,A3349575C,14.6
South Australia,Newspaper and book retailing,1990-04,36782,A3349575C,12.0
South Australia,Newspaper and book retailing,1990-05,36783,A3349575C,13.6
South Australia,Newspaper and book retailing,1990-06,36784,A3349575C,13.2
South Australia,Newspaper and book retailing,1990-07,36785,A3349575C,14.0
South Australia,Newspaper and book retailing,1990-08,36786,A3349575C,14.5
South Australia,Newspaper and book retailing,1990-09,36787,A3349575C,12.2
South Australia,Newspaper and book retailing,1990-10,36788,A3349575C,12.8
South Australia,Newspaper and book retailing,1990-11,36789,A3349575C,15.5
South Australia,Newspaper and book retailing,1990-12,36790,A3349575C,19.3
South Australia,Newspaper and book retailing,1991-01,36791,A3349575C,12.4
South Australia,Newspaper and book retailing,1991-02,36792,A3349575C,12.6
South Australia,Newspaper and book retailing,1991-03,36793,A3349575C,14.9
South Australia,Newspaper and book retailing,1991-04,36794,A3349575C,12.0
South Australia,Newspaper and book retailing,1991-05,36795,A3349575C,13.4
South Australia,Newspaper and book retailing,1991-06,36796,A3349575C,11.3
South Australia,Newspaper and book retailing,1991-07,36797,A3349575C,11.5
South Australia,Newspaper and book retailing,1991-08,36798,A3349575C,12.2
South Australia,Newspaper and book retailing,1991-09,36799,A3349575C,11.4
South Australia,Newspaper and book retailing,1991-10,36800,A3349575C,11.5
South Australia,Newspaper and book retailing,1991-11,36801,A3349575C,12.0
South Australia,Newspaper and book retailing,1991-12,36802,A3349575C,14.4
South Australia,Newspaper and book retailing,1992-01,36803,A3349575C,11.6
South Australia,Newspaper and book retailing,1992-02,36804,A3349575C,11.7
South Australia,Newspaper and book retailing,1992-03,36805,A3349575C,12.6
South Australia,Newspaper and book retailing,1992-04,36806,A3349575C,10.9
South Australia,Newspaper and book retailing,1992-05,36807,A3349575C,11.4
South Australia,Newspaper and book retailing,1992-06,36808,A3349575C,10.4
South Australia,Newspaper and book retailing,1992-07,36809,A3349575C,12.3
South Australia,Newspaper and book retailing,1992-08,36810,A3349575C,12.1
South Australia,Newspaper and book retailing,1992-09,36811,A3349575C,10.3
South Australia,Newspaper and book retailing,1992-10,36812,A3349575C,10.2
South Australia,Newspaper and book retailing,1992-11,36813,A3349575C,10.3
South Australia,Newspaper and book retailing,1992-12,36814,A3349575C,16.9
South Australia,Newspaper and book retailing,1993-01,36815,A3349575C,10.7
South Australia,Newspaper and book retailing,1993-02,36816,A3349575C,10.0
South Australia,Newspaper and book retailing,1993-03,36817,A3349575C,14.8
South Australia,Newspaper and book retailing,1993-04,36818,A3349575C,12.8
South Australia,Newspaper and book retailing,1993-05,36819,A3349575C,13.4
South Australia,Newspaper and book retailing,1993-06,36820,A3349575C,14.4
South Australia,Newspaper and book retailing,1993-07,36821,A3349575C,16.6
South Australia,Newspaper and book retailing,1993-08,36822,A3349575C,15.7
South Australia,Newspaper and book retailing,1993-09,36823,A3349575C,16.5
South Australia,Newspaper and book retailing,1993-10,36824,A3349575C,16.1
South Australia,Newspaper and book retailing,1993-11,36825,A3349575C,17.0
South Australia,Newspaper and book retailing,1993-12,36826,A3349575C,21.5
South Australia,Newspaper and book retailing,1994-01,36827,A3349575C,15.5
South Australia,Newspaper and book retailing,1994-02,36828,A3349575C,16.7
South Australia,Newspaper and book retailing,1994-03,36829,A3349575C,16.9
South Australia,Newspaper and book retailing,1994-04,36830,A3349575C,14.2
South Australia,Newspaper and book retailing,1994-05,36831,A3349575C,14.9
South Australia,Newspaper and book retailing,1994-06,36832,A3349575C,14.8
South Australia,Newspaper and book retailing,1994-07,36833,A3349575C,15.2
South Australia,Newspaper and book retailing,1994-08,36834,A3349575C,15.2
South Australia,Newspaper and book retailing,1994-09,36835,A3349575C,12.4
South Australia,Newspaper and book retailing,1994-10,36836,A3349575C,12.5
South Australia,Newspaper and book retailing,1994-11,36837,A3349575C,14.5
South Australia,Newspaper and book retailing,1994-12,36838,A3349575C,20.8
South Australia,Newspaper and book retailing,1995-01,36839,A3349575C,14.3
South Australia,Newspaper and book retailing,1995-02,36840,A3349575C,15.1
South Australia,Newspaper and book retailing,1995-03,36841,A3349575C,16.0
South Australia,Newspaper and book retailing,1995-04,36842,A3349575C,14.5
South Australia,Newspaper and book retailing,1995-05,36843,A3349575C,16.4
South Australia,Newspaper and book retailing,1995-06,36844,A3349575C,15.1
South Australia,Newspaper and book retailing,1995-07,36845,A3349575C,16.2
South Australia,Newspaper and book retailing,1995-08,36846,A3349575C,17.3
South Australia,Newspaper and book retailing,1995-09,36847,A3349575C,15.9
South Australia,Newspaper and book retailing,1995-10,36848,A3349575C,16.1
South Australia,Newspaper and book retailing,1995-11,36849,A3349575C,18.2
South Australia,Newspaper and book retailing,1995-12,36850,A3349575C,24.7
South Australia,Newspaper and book retailing,1996-01,36851,A3349575C,17.9
South Australia,Newspaper and book retailing,1996-02,36852,A3349575C,17.7
South Australia,Newspaper and book retailing,1996-03,36853,A3349575C,18.6
South Australia,Newspaper and book retailing,1996-04,36854,A3349575C,16.3
South Australia,Newspaper and book retailing,1996-05,36855,A3349575C,16.7
South Australia,Newspaper and book retailing,1996-06,36856,A3349575C,15.4
South Australia,Newspaper and book retailing,1996-07,36857,A3349575C,18.1
South Australia,Newspaper and book retailing,1996-08,36858,A3349575C,17.7
South Australia,Newspaper and book retailing,1996-09,36859,A3349575C,16.2
South Australia,Newspaper and book retailing,1996-10,36860,A3349575C,17.9
South Australia,Newspaper and book retailing,1996-11,36861,A3349575C,18.4
South Australia,Newspaper and book retailing,1996-12,36862,A3349575C,22.9
South Australia,Newspaper and book retailing,1997-01,36863,A3349575C,14.8
South Australia,Newspaper and book retailing,1997-02,36864,A3349575C,13.7
South Australia,Newspaper and book retailing,1997-03,36865,A3349575C,15.6
South Australia,Newspaper and book retailing,1997-04,36866,A3349575C,14.9
South Australia,Newspaper and book retailing,1997-05,36867,A3349575C,15.7
South Australia,Newspaper and book retailing,1997-06,36868,A3349575C,14.5
South Australia,Newspaper and book retailing,1997-07,36869,A3349575C,16.0
South Australia,Newspaper and book retailing,1997-08,36870,A3349575C,16.3
South Australia,Newspaper and book retailing,1997-09,36871,A3349575C,15.9
South Australia,Newspaper and book retailing,1997-10,36872,A3349575C,14.7
South Australia,Newspaper and book retailing,1997-11,36873,A3349575C,14.5
South Australia,Newspaper and book retailing,1997-12,36874,A3349575C,18.4
South Australia,Newspaper and book retailing,1998-01,36875,A3349575C,15.2
South Australia,Newspaper and book retailing,1998-02,36876,A3349575C,13.9
South Australia,Newspaper and book retailing,1998-03,36877,A3349575C,16.1
South Australia,Newspaper and book retailing,1998-04,36878,A3349575C,14.0
South Australia,Newspaper and book retailing,1998-05,36879,A3349575C,15.1
South Australia,Newspaper and book retailing,1998-06,36880,A3349575C,15.7
South Australia,Newspaper and book retailing,1998-07,36881,A3349575C,15.7
South Australia,Newspaper and book retailing,1998-08,36882,A3349575C,15.5
South Australia,Newspaper and book retailing,1998-09,36883,A3349575C,15.2
South Australia,Newspaper and book retailing,1998-10,36884,A3349575C,15.9
South Australia,Newspaper and book retailing,1998-11,36885,A3349575C,15.4
South Australia,Newspaper and book retailing,1998-12,36886,A3349575C,19.8
South Australia,Newspaper and book retailing,1999-01,36887,A3349575C,16.0
South Australia,Newspaper and book retailing,1999-02,36888,A3349575C,15.8
South Australia,Newspaper and book retailing,1999-03,36889,A3349575C,18.4
South Australia,Newspaper and book retailing,1999-04,36890,A3349575C,14.9
South Australia,Newspaper and book retailing,1999-05,36891,A3349575C,14.5
South Australia,Newspaper and book retailing,1999-06,36892,A3349575C,14.5
South Australia,Newspaper and book retailing,1999-07,36893,A3349575C,16.0
South Australia,Newspaper and book retailing,1999-08,36894,A3349575C,15.8
South Australia,Newspaper and book retailing,1999-09,36895,A3349575C,16.2
South Australia,Newspaper and book retailing,1999-10,36896,A3349575C,16.0
South Australia,Newspaper and book retailing,1999-11,36897,A3349575C,19.6
South Australia,Newspaper and book retailing,1999-12,36898,A3349575C,28.5
South Australia,Newspaper and book retailing,2000-01,36899,A3349575C,14.9
South Australia,Newspaper and book retailing,2000-02,36900,A3349575C,16.2
South Australia,Newspaper and book retailing,2000-03,36901,A3349575C,18.7
South Australia,Newspaper and book retailing,2000-04,36902,A3349575C,13.8
South Australia,Newspaper and book retailing,2000-05,36903,A3349575C,13.7
South Australia,Newspaper and book retailing,2000-06,36904,A3349575C,13.8
South Australia,Newspaper and book retailing,2000-07,36905,A3349575C,14.6
South Australia,Newspaper and book retailing,2000-08,36906,A3349575C,14.9
South Australia,Newspaper and book retailing,2000-09,36907,A3349575C,13.4
South Australia,Newspaper and book retailing,2000-10,36908,A3349575C,14.1
South Australia,Newspaper and book retailing,2000-11,36909,A3349575C,15.7
South Australia,Newspaper and book retailing,2000-12,36910,A3349575C,19.9
South Australia,Newspaper and book retailing,2001-01,36911,A3349575C,12.7
South Australia,Newspaper and book retailing,2001-02,36912,A3349575C,13.4
South Australia,Newspaper and book retailing,2001-03,36913,A3349575C,14.8
South Australia,Newspaper and book retailing,2001-04,36914,A3349575C,12.7
South Australia,Newspaper and book retailing,2001-05,36915,A3349575C,13.8
South Australia,Newspaper and book retailing,2001-06,36916,A3349575C,13.5
South Australia,Newspaper and book retailing,2001-07,36917,A3349575C,16.1
South Australia,Newspaper and book retailing,2001-08,36918,A3349575C,15.8
South Australia,Newspaper and book retailing,2001-09,36919,A3349575C,13.1
South Australia,Newspaper and book retailing,2001-10,36920,A3349575C,13.3
South Australia,Newspaper and book retailing,2001-11,36921,A3349575C,14.3
South Australia,Newspaper and book retailing,2001-12,36922,A3349575C,19.3
South Australia,Newspaper and book retailing,2002-01,36923,A3349575C,16.5
South Australia,Newspaper and book retailing,2002-02,36924,A3349575C,16.7
South Australia,Newspaper and book retailing,2002-03,36925,A3349575C,19.7
South Australia,Newspaper and book retailing,2002-04,36926,A3349575C,14.1
South Australia,Newspaper and book retailing,2002-05,36927,A3349575C,14.9
South Australia,Newspaper and book retailing,2002-06,36928,A3349575C,13.8
South Australia,Newspaper and book retailing,2002-07,36929,A3349575C,18.7
South Australia,Newspaper and book retailing,2002-08,36930,A3349575C,22.3
South Australia,Newspaper and book retailing,2002-09,36931,A3349575C,18.9
South Australia,Newspaper and book retailing,2002-10,36932,A3349575C,19.3
South Australia,Newspaper and book retailing,2002-11,36933,A3349575C,18.8
South Australia,Newspaper and book retailing,2002-12,36934,A3349575C,26.0
South Australia,Newspaper and book retailing,2003-01,36935,A3349575C,21.1
South Australia,Newspaper and book retailing,2003-02,36936,A3349575C,20.8
South Australia,Newspaper and book retailing,2003-03,36937,A3349575C,23.2
South Australia,Newspaper and book retailing,2003-04,36938,A3349575C,20.3
South Australia,Newspaper and book retailing,2003-05,36939,A3349575C,22.7
South Australia,Newspaper and book retailing,2003-06,36940,A3349575C,19.5
South Australia,Newspaper and book retailing,2003-07,36941,A3349575C,20.0
South Australia,Newspaper and book retailing,2003-08,36942,A3349575C,18.8
South Australia,Newspaper and book retailing,2003-09,36943,A3349575C,19.1
South Australia,Newspaper and book retailing,2003-10,36944,A3349575C,21.1
South Australia,Newspaper and book retailing,2003-11,36945,A3349575C,21.5
South Australia,Newspaper and book retailing,2003-12,36946,A3349575C,33.5
South Australia,Newspaper and book retailing,2004-01,36947,A3349575C,25.2
South Australia,Newspaper and book retailing,2004-02,36948,A3349575C,24.3
South Australia,Newspaper and book retailing,2004-03,36949,A3349575C,26.6
South Australia,Newspaper and book retailing,2004-04,36950,A3349575C,26.7
South Australia,Newspaper and book retailing,2004-05,36951,A3349575C,25.6
South Australia,Newspaper and book retailing,2004-06,36952,A3349575C,24.4
South Australia,Newspaper and book retailing,2004-07,36953,A3349575C,30.1
South Australia,Newspaper and book retailing,2004-08,36954,A3349575C,27.5
South Australia,Newspaper and book retailing,2004-09,36955,A3349575C,26.4
